Ticket,Magic,Symbol,TF,ATR_entry,MAE,MFE,MAE_ATR,MFE_ATR,E_Ratio_trade
218963733,17019963,USDJPY,60,0.135857,0.043000,0.372000,0.316509,2.738170,8.651163
218963752,17017650,USDJPY,60,0.135857,0.030000,0.545000,0.220820,4.011567,18.166667
218966318,220141135,GBPJPY,60,0.323643,1.429000,0.101000,4.415361,0.312072,0.070679
218966319,220154117,GBPJPY,60,0.217429,1.047000,0.680000,4.815375,3.127464,0.649475
218966334,910142103,XAUUSD,60,15.987857,0.000000,36.920000,,,
218966347,220167120,GBPJPY,60,0.217429,1.204000,0.523000,5.537451,2.405388,0.434385
218970728,220132119,GBPJPY,60,0.267857,0.863000,0.331000,3.221867,1.235733,0.383546
218971617,913016114,XAUUSD,30,11.473571,1.980000,53.960000,0.172571,4.702982,27.252525
218972403,220177157,GBPJPY,60,0.251214,0.406000,0.463000,1.616150,1.843048,1.140394
218973612,910122169,XAUUSD,60,15.987857,3.820000,89.330000,0.238931,5.587365,23.384817
218973937,120143281,GBPUSD,60,0.001382,0.004270,0.006520,3.089406,4.717313,1.526932
218973945,22042132,GBPJPY,240,0.497286,0.973000,0.754000,1.956622,1.516231,0.774923
218974737,220131160,GBPJPY,60,0.190857,0.461000,0.837000,2.415419,4.385479,1.815618
218975467,913073101,XAUUSD,30,11.473571,0.000000,56.470000,,,
218977760,22011049,GBPJPY,60,0.190857,0.503000,0.795000,2.635479,4.165419,1.580517
218979587,171538179,USDJPY,15,0.110786,0.460000,0.688000,4.152160,6.210187,1.495652
218979589,221510100,GBPJPY,15,0.132786,1.031000,0.696000,7.764389,5.241528,0.675073
218980082,220118191,GBPJPY,60,0.217429,1.027000,0.552000,4.723390,2.538765,0.537488
218980083,220111876,GBPJPY,60,0.420214,1.076000,0.086000,2.560598,0.204657,0.079926
218980115,910143114,XAUUSD,60,15.987857,0.000000,50.410000,,,
218985065,910424666,XAUUSD,240,26.453571,4.820000,89.590000,0.182206,3.386688,18.587137
218985766,223023153,GBPJPY,30,0.164429,1.088000,0.639000,6.616855,3.886186,0.587316
218986396,913026119,XAUUSD,30,11.473571,3.300000,50.340000,0.287618,4.387474,15.254545
218986403,910136160,XAUUSD,60,15.987857,0.000000,40.590000,,,
218990502,110112110,EURUSD,60,0.000951,0.000890,0.004240,0.935435,4.456456,4.764045
219003944,223022108,GBPJPY,30,0.232571,0.748000,0.121000,3.216216,0.520270,0.161765
219010403,221513194,GBPJPY,15,0.151500,1.078000,0.339000,7.115512,2.237624,0.314471
219012141,111535115,EURUSD,15,0.000503,0.001230,0.003900,2.446023,7.755682,3.170732
219012333,113016160,EURUSD,30,0.000740,0.002420,0.002710,3.270270,3.662162,1.119835
219017243,910142103,XAUUSD,60,16.975000,31.220000,0.000000,1.839175,0.000000,0.000000
219018417,17017650,USDJPY,60,0.231643,0.588000,0.509000,2.538390,2.197348,0.865646
219027579,223038149,GBPJPY,30,0.226643,1.024000,0.588000,4.518122,2.594390,0.574219
219030543,91303683,XAUUSD,30,9.608571,10.650000,4.220000,1.108385,0.439191,0.396244
219031846,80011095,GER40,60,70.400000,100.600000,26.300000,1.428977,0.373580,0.261431
219033479,910136160,XAUUSD,60,22.522143,13.090000,0.000000,0.581206,0.000000,0.000000
219036191,221585147,GBPJPY,15,0.279000,1.450000,0.085000,5.197133,0.304659,0.058621
219039492,22011619,GBPJPY,60,0.295000,1.038000,2.611000,3.518644,8.850847,2.515414
219048651,221513194,GBPJPY,15,0.182429,0.904000,0.362000,4.955364,1.984338,0.400442
219054284,17018110,USDJPY,60,0.231643,0.066000,0.513000,0.284921,2.214616,7.772727
219063910,22011095,GBPJPY,60,0.468143,0.152000,1.273000,0.324687,2.719255,8.375000
219068449,91041141,XAUUSD,240,46.655000,2.190000,18.230000,0.046940,0.390741,8.324201
219075662,22011865,GBPJPY,60,0.251714,0.640000,2.525000,2.542565,10.031215,3.945312
219084652,120143281,GBPUSD,60,0.001586,0.014420,0.001100,9.093694,0.693694,0.076283
219084684,22043162,GBPJPY,240,0.650571,0.397000,2.768000,0.610233,4.254721,6.972292
219084694,22042161,GBPJPY,240,0.629786,0.217000,3.067000,0.344562,4.869910,14.133641
219084695,22045560,GBPJPY,240,0.629786,0.217000,2.250000,0.344562,3.572644,10.368664
219084696,22042132,GBPJPY,240,0.629786,0.271000,3.013000,0.430305,4.784167,11.118081
219084721,111572150,EURUSD,15,0.000699,0.001600,0.000380,2.288049,0.543412,0.237500
219084730,111572150,EURUSD,15,0.000496,0.001360,0.005140,2.739568,10.353957,3.779412
219086006,120100069,GBPUSD,60,0.002055,0.006320,0.001380,3.075426,0.671533,0.218354
219086432,201514104,EURJPY,15,0.092214,0.104000,2.554000,1.127808,27.696359,24.557692
219087481,223011130,GBPJPY,30,0.204429,0.459000,2.706000,2.245283,13.236897,5.895425
219087484,223022483,GBPJPY,30,0.229714,0.775000,2.107000,3.373756,9.172264,2.718710
219091328,220163569,GBPJPY,60,0.237357,0.474000,2.691000,1.996991,11.337346,5.677215
219092090,17017650,USDJPY,60,0.127500,0.167000,0.649000,1.309804,5.090196,3.886228
219097709,120156886,GBPUSD,60,0.001443,0.012950,0.002570,8.975248,1.781188,0.198456
219097737,220175167,GBPJPY,60,0.274286,1.137000,0.932000,4.145313,3.397917,0.819701
219098780,800413945,GER40,240,151.257143,90.900000,351.800000,0.600963,2.325841,3.870187
219101094,221510100,GBPJPY,15,0.154429,0.625000,2.540000,4.047179,16.447734,4.064000
219111664,203031880,EURJPY,30,0.283643,0.211000,0.444000,0.743893,1.565349,2.104265
219122525,113097061,EURUSD,30,0.000734,0.004580,0.001570,6.243427,2.140214,0.342795
219125335,111515104,EURUSD,15,0.000771,0.001570,0.003080,2.035185,3.992593,1.961783
219125563,220112052,GBPJPY,60,0.220643,0.367000,2.798000,1.663321,12.681127,7.623978
219125989,113014167,EURUSD,30,0.001112,0.001800,0.002480,1.618497,2.229929,1.377778
219126396,911547133,XAUUSD,15,9.464286,11.210000,3.830000,1.184453,0.404679,0.341659
219129952,911547133,XAUUSD,15,11.076429,11.900000,25.200000,1.074354,2.275102,2.117647
219132387,221575192,GBPJPY,15,0.159214,0.753000,1.817000,4.729475,11.412293,2.413015
219132990,223012186,GBPJPY,30,0.229714,0.749000,2.133000,3.260572,9.285448,2.847797
219135013,221513194,GBPJPY,15,0.168500,0.743000,2.139000,4.409496,12.694362,2.878869
219135942,221585147,GBPJPY,15,0.186357,0.617000,0.771000,3.310847,4.137217,1.249595
219138301,220111876,GBPJPY,60,0.256429,0.384000,1.891000,1.497493,7.374373,4.924479
219143825,12011595,GBPUSD,60,0.001340,0.003230,0.005420,2.410448,4.044776,1.678019
219146941,221518164,GBPJPY,15,0.177429,0.712000,1.858000,4.012882,10.471820,2.609551
219148834,120176143,GBPUSD,60,0.001228,0.010770,0.002570,8.771379,2.093077,0.238626
219167012,173013121,USDJPY,30,0.147357,0.055000,1.939000,0.373243,13.158507,35.254545
219167040,11011147,EURUSD,60,0.001325,0.000550,0.004100,0.415094,3.094340,7.454545
219177228,111558157,EURUSD,15,0.000364,0.001760,0.008860,4.840864,24.369352,5.034091
219177943,171538179,USDJPY,15,0.105000,0.018000,2.046000,0.171429,19.485714,113.666667
219177984,20153090,EURJPY,15,0.084286,0.207000,0.102000,2.455932,1.210169,0.492754
219178779,220131160,GBPJPY,60,0.256429,0.339000,1.936000,1.322006,7.549861,5.710914
219182057,223071158,GBPJPY,30,0.205214,0.335000,2.235000,1.632440,10.891055,6.671642
219185337,220149150,GBPJPY,60,0.251786,0.599000,1.971000,2.379007,7.828085,3.290484
219186503,220198149,GBPJPY,60,0.302786,0.914000,1.481000,3.018636,4.891248,1.620350
219186506,11012014,EURUSD,60,0.001276,0.000460,0.005870,0.360582,4.601344,12.760870
219187193,223023153,GBPJPY,30,0.232286,0.684000,1.886000,2.944649,8.119311,2.757310
219190073,220154117,GBPJPY,60,0.251786,0.511000,2.059000,2.029504,8.177589,4.029354
219190074,220167120,GBPJPY,60,0.302214,0.165000,1.400000,0.545970,4.632475,8.484848
219190075,220141135,GBPJPY,60,0.265286,0.521000,1.754000,1.963920,6.611739,3.366603
219192715,220118191,GBPJPY,60,0.256429,0.617000,1.953000,2.406128,7.616156,3.165316
219193711,11151710,EURUSD,15,0.000692,0.003310,0.002840,4.782250,4.103199,0.858006
219193986,220132119,GBPJPY,60,0.265286,0.860000,1.673000,3.241788,6.306408,1.945349
219194190,111518105,EURUSD,15,0.000770,0.000810,0.005340,1.051948,6.935065,6.592593
219194871,113031321,EURUSD,30,0.001076,0.000790,0.005640,0.733908,5.239549,7.139241
219194873,110168186,EURUSD,60,0.001350,0.000690,0.002540,0.511111,1.881481,3.681159
219196360,220177157,GBPJPY,60,0.265286,0.468000,1.807000,1.764136,6.811524,3.861111
219196379,110126113,EURUSD,60,0.001418,0.001100,0.002400,0.775819,1.692695,2.181818
219210047,800422054,GER40,240,147.357143,93.300000,58.100000,0.633156,0.394280,0.622722
219263452,200448115,EURJPY,240,0.539286,0.494000,0.000000,0.916026,0.000000,0.000000
219291476,111572150,EURUSD,15,0.000684,0.001510,0.000320,2.206681,0.467641,0.211921
219291520,220428175,GBPJPY,240,0.577000,0.898000,0.805000,1.556326,1.395147,0.896437
219291544,171538179,USDJPY,15,0.112071,0.446000,0.637000,3.979605,5.683875,1.428251
219292054,220163569,GBPJPY,60,0.366357,0.531000,0.533000,1.449405,1.454864,1.003766
219292158,913065166,XAUUSD,30,5.678571,24.460000,7.080000,4.307421,1.246792,0.289452
219299394,120156886,GBPUSD,60,0.001359,0.001530,0.017290,1.125591,12.719916,11.300654
219303070,200176156,EURJPY,60,0.214857,0.794000,0.005000,3.695479,0.023271,0.006297
219305117,910136160,XAUUSD,60,14.223571,0.000000,38.890000,,,
219308239,110112110,EURUSD,60,0.000999,0.002210,0.000200,2.213162,0.200286,0.090498
219313087,22045560,GBPJPY,240,0.493857,0.545000,1.158000,1.103558,2.344808,2.124771
219313828,223022483,GBPJPY,30,0.308500,0.739000,0.325000,2.395462,1.053485,0.439783
219318874,910424666,XAUUSD,240,37.935714,0.050000,29.570000,0.001318,0.779477,591.400000
219318905,800413945,GER40,240,197.285714,92.200000,239.800000,0.467343,1.215496,2.600868
219323039,220175167,GBPJPY,60,0.366357,0.740000,0.324000,2.019887,0.884383,0.437838
219329850,200176156,EURJPY,60,0.157500,0.793000,0.236000,5.034921,1.498413,0.297604
219329897,113097061,EURUSD,30,0.001165,0.001850,0.004770,1.587983,4.094421,2.578378
219333326,111515104,EURUSD,15,0.000684,0.001500,0.000000,2.192067,0.000000,0.000000
219333523,850443362,NAS100,240,237.900000,61.900000,406.000000,0.260193,1.706599,6.558966
219334604,11012014,EURUSD,60,0.001039,0.002210,0.003810,2.127923,3.668501,1.723982
219334606,223011130,GBPJPY,30,0.238929,0.755000,1.291000,3.159940,5.403288,1.709934
219337045,221575192,GBPJPY,15,0.131714,0.676000,1.027000,5.132321,7.797180,1.519231
219340019,221510100,GBPJPY,15,0.204571,0.725000,1.321000,3.543994,6.457402,1.822069
219342028,220156108,GBPJPY,60,0.274000,0.531000,1.515000,1.937956,5.529197,2.853107
219342038,220111876,GBPJPY,60,0.303143,0.800000,0.903000,2.639020,2.978794,1.128750
219342042,221518164,GBPJPY,15,0.287214,0.389000,0.675000,1.354389,2.350162,1.735219
219342052,223022108,GBPJPY,30,0.216143,0.714000,0.190000,3.303371,0.879048,0.266106
219343889,110112110,EURUSD,60,0.001039,0.001720,0.004300,1.656121,4.140303,2.500000
219346589,220198149,GBPJPY,60,0.303143,0.898000,0.000000,2.962300,0.000000,0.000000
219346767,111518105,EURUSD,15,0.001171,0.002980,0.003640,2.545455,3.109213,1.221477
219349681,220141135,GBPJPY,60,0.284500,0.772000,1.274000,2.713533,4.478032,1.650259
219349682,220154117,GBPJPY,60,0.274000,0.625000,1.421000,2.281022,5.186131,2.273600
219349694,220167120,GBPJPY,60,0.366357,0.427000,0.637000,1.165529,1.738740,1.491803
219350092,221513194,GBPJPY,15,0.120214,0.605000,1.098000,5.032680,9.133690,1.814876
219351900,220118191,GBPJPY,60,0.307071,0.840000,1.206000,2.735520,3.927425,1.435714
219352459,111515104,EURUSD,15,0.001219,0.002240,0.000070,1.838218,0.057444,0.031250
219353852,220132119,GBPJPY,60,0.284500,0.770000,1.276000,2.706503,4.485062,1.657143
219355121,223023153,GBPJPY,30,0.219214,0.619000,1.084000,2.823721,4.944933,1.751212
219356683,220177157,GBPJPY,60,0.289357,0.599000,1.104000,2.070106,3.815354,1.843072
219359073,111558157,EURUSD,15,0.001049,0.004490,0.001330,4.279101,1.267529,0.296214
219360211,20153090,EURJPY,15,0.140286,0.134000,0.881000,0.955193,6.280041,6.574627
219360355,220131160,GBPJPY,60,0.310214,0.251000,1.623000,0.809118,5.231867,6.466135
219360492,911547133,XAUUSD,15,6.648571,10.620000,9.980000,1.597336,1.501074,0.939736
219360907,910143114,XAUUSD,60,16.771429,23.640000,49.990000,1.409540,2.980664,2.114636
219364704,203011191,EURJPY,30,0.191571,0.302000,0.690000,1.576435,3.601790,2.284768
219369239,200113126,EURJPY,60,0.256786,0.550000,0.102000,2.141864,0.397218,0.185455
219381359,20301733,EURJPY,30,0.164357,0.621000,0.203000,3.778357,1.235115,0.326892
219391312,913073101,XAUUSD,30,10.759286,1.470000,6.920000,0.136626,0.643165,4.707483
219391611,913026119,XAUUSD,30,5.332857,32.480000,33.020000,6.090544,6.191803,1.016626
219392546,223071158,GBPJPY,30,0.181357,0.925000,0.139000,5.100433,0.766443,0.150270
219393494,911547133,XAUUSD,15,3.622857,12.010000,19.530000,3.315063,5.390773,1.626145
219394395,913016114,XAUUSD,30,5.332857,4.480000,12.680000,0.840075,2.377712,2.830357
219394401,221585147,GBPJPY,15,0.101786,1.026000,0.038000,10.080000,0.373333,0.037037
219395418,910142103,XAUUSD,60,8.362857,16.860000,14.680000,2.016057,1.755381,0.870700
219396298,910136160,XAUUSD,60,8.362857,11.730000,19.810000,1.402631,2.368808,1.688832
219407144,20153090,EURJPY,15,0.046714,0.150000,0.300000,3.211009,6.422018,2.000000
219407221,120143281,GBPUSD,60,0.001099,0.004240,0.001140,3.857050,1.037037,0.268868
219407738,201514104,EURJPY,15,0.060714,0.572000,0.298000,9.421176,4.908235,0.520979
219413668,913065166,XAUUSD,30,12.909286,12.590000,28.730000,0.975267,2.225530,2.281970
219414227,120122468,GBPUSD,60,0.001726,0.002710,0.000000,1.569715,0.000000,0.000000
219414263,200117124,EURJPY,60,0.254929,0.260000,0.000000,1.019894,0.000000,0.000000
219414649,911547133,XAUUSD,15,7.417143,7.680000,33.640000,1.035439,4.535439,4.380208
219414888,110167100,EURUSD,60,0.001306,0.000520,0.000960,0.398249,0.735230,1.846154
224373957,112416190,EURUSD,1440,0.015039,0.002030,0.022810,0.134980,1.516694,11.236453
231853869,112416190,EURUSD,1440,,0.006480,0.011370,,,
231953366,222414154,GBPJPY,1440,,0.540000,3.915000,,,
231979963,220472179,GBPJPY,240,,0.225000,2.255000,,,
232018377,222428195,GBPJPY,1440,,0.593000,3.349000,,,
232162506,220472179,GBPJPY,240,0.602071,0.961000,0.730000,1.596156,1.212481,0.759625
232279916,172477110,USDJPY,1440,,0.188000,1.141000,,,
232488768,172419172,USDJPY,1440,,0.000000,2.503000,,,
232515708,220472179,GBPJPY,240,0.498500,0.252000,1.827000,0.505517,3.664995,7.250000
232556642,172401402,USDJPY,1440,,0.006000,2.522000,,,
232556691,222414154,GBPJPY,1440,,1.503000,3.954000,,,
232618397,222428195,GBPJPY,1440,,1.289000,1.319000,,,
232843622,172477110,USDJPY,1440,1.369857,0.978000,0.340000,0.713943,0.248201,0.347648
232956978,112416190,EURUSD,1440,0.005934,0.005070,0.015180,0.854460,2.558324,2.994083
232960657,172477110,USDJPY,1440,1.226357,0.956000,0.127000,0.779545,0.103559,0.132845
232960659,172401402,USDJPY,1440,1.619857,1.536000,1.067000,0.948232,0.658700,0.694661
233061300,172417159,USDJPY,1440,1.200643,0.362000,1.186000,0.301505,0.987804,3.276243
233169589,220472179,GBPJPY,240,0.564929,0.960000,0.469000,1.699330,0.830193,0.488542
233360859,172417159,USDJPY,1440,2.435929,0.155000,3.935000,0.063631,1.615400,25.387097
233360961,172401402,USDJPY,1440,1.206857,1.459000,2.379000,1.208925,1.971236,1.630569
233418716,172419172,USDJPY,1440,1.170857,1.300000,0.740000,1.110298,0.632016,0.569231
233479684,170413107,USDJPY,240,0.389286,0.243000,0.337000,0.624220,0.865688,1.386831
233481139,223034156,GBPJPY,30,0.150929,0.475000,1.459000,3.147184,9.666824,3.071579
233490594,173017191,USDJPY,30,0.114786,0.481000,1.378000,4.190417,12.004978,2.864865
233508627,170428148,USDJPY,240,0.358857,0.067000,0.993000,0.186704,2.767118,14.820896
233512299,222428195,GBPJPY,1440,1.226929,0.134000,3.351000,0.109216,2.731210,25.007463
233513375,170101021,USDJPY,60,0.197929,0.374000,0.196000,1.889571,0.990256,0.524064
233524854,173015161,USDJPY,30,0.123357,0.088000,0.925000,0.713376,7.498552,10.511364
233542840,120112134,GBPUSD,60,0.001736,0.002300,0.002120,1.324558,1.220897,0.921739
233586879,171513124,USDJPY,15,0.097786,0.369000,0.071000,3.773557,0.726077,0.192412
233623040,200416139,EURJPY,240,0.318000,0.685000,0.568000,2.154088,1.786164,0.829197
233627616,201522170,EURJPY,15,0.065429,0.561000,0.440000,8.574236,6.724891,0.784314
233629025,203011136,EURJPY,30,0.056929,0.660000,0.593000,11.593476,10.416562,0.898485
233629038,203020122,EURJPY,30,0.091857,0.267000,0.504000,2.906687,5.486781,1.887640
233633315,201537140,EURJPY,15,0.078929,0.806000,0.391000,10.211765,4.953846,0.485112
233635033,200181268,EURJPY,60,0.144429,0.709000,0.167000,4.909001,1.156281,0.235543
233637032,200412125,EURJPY,240,0.314714,0.201000,0.650000,0.638675,2.065365,3.233831
233641476,223034156,GBPJPY,30,0.145857,0.228000,1.406000,1.563173,9.639569,6.166667
233653994,173017191,USDJPY,30,0.105857,0.179000,1.480000,1.690958,13.981107,8.268156
233661001,170101021,USDJPY,60,0.208786,0.211000,0.371000,1.010606,1.776941,1.758294
233674833,170116193,USDJPY,60,0.197786,0.162000,0.420000,0.819068,2.123510,2.592593
233677906,173078137,USDJPY,30,0.184286,0.018000,0.709000,0.097674,3.847287,39.388889
233683223,120112134,GBPUSD,60,0.001911,0.001560,0.006010,0.816143,3.144245,3.852564
233688471,171514160,USDJPY,15,0.155429,0.273000,0.309000,1.756434,1.988051,1.131868
233690982,120131147,GBPUSD,60,0.001911,0.000000,0.009960,,,
233691577,171510151,USDJPY,15,0.155429,0.240000,0.342000,1.544118,2.200368,1.425000
233691595,113044364,EURUSD,30,0.001474,0.000410,0.003670,0.278236,2.490548,8.951220
233691787,111519159,EURUSD,15,0.001151,0.000900,0.004200,0.781638,3.647643,4.666667
233692066,170112120,USDJPY,60,0.208786,0.195000,0.387000,0.933972,1.853575,1.984615
233692087,171513124,USDJPY,15,0.136500,0.000000,0.728000,,,
233693173,123019377,GBPUSD,30,0.001812,0.003040,0.004530,1.677572,2.499803,1.490132
233698167,171514180,USDJPY,15,0.155429,0.262000,0.320000,1.685662,2.058824,1.221374
233763451,170115122,USDJPY,60,0.174500,0.345000,0.361000,1.977077,2.068768,1.046377
233778948,170413107,USDJPY,240,0.327643,0.219000,0.315000,0.668411,0.961413,1.438356
233795479,200109871,EURJPY,60,0.186786,0.304000,0.299000,1.627533,1.600765,0.983553
233820923,173031711,USDJPY,30,0.088071,0.031000,0.503000,0.351987,5.711273,16.225806
233854239,172419172,USDJPY,1440,1.046071,0.860000,0.224000,0.822124,0.214135,0.260465
233882511,220442456,GBPJPY,240,0.326571,0.561000,1.207000,1.717848,3.695976,2.151515
233884270,200109871,EURJPY,60,0.129786,0.325000,1.195000,2.504128,9.207485,3.676923
233888993,223034156,GBPJPY,30,0.188571,0.629000,1.444000,3.335606,7.657576,2.295707
233889060,173017191,USDJPY,30,0.073571,0.651000,0.433000,8.848544,5.885437,0.665131
233889123,113083169,EURUSD,30,0.000637,0.001380,0.008450,2.165919,13.262332,6.123188
233905554,170413107,USDJPY,240,0.227000,0.353000,0.399000,1.555066,1.757709,1.130312
233909240,172477110,USDJPY,1440,0.916429,0.807000,0.030000,0.880592,0.032736,0.037175
233934782,220111112,GBPJPY,60,0.156214,0.652000,0.044000,4.173754,0.281664,0.067485
233954701,173031711,USDJPY,30,0.096929,0.240000,0.512000,2.476050,5.282240,2.133333
233981448,120131147,GBPUSD,60,0.001864,0.006950,0.000860,3.727969,0.461303,0.123741
233981451,120126101,GBPUSD,60,0.001781,0.007440,0.001520,4.178099,0.853590,0.204301
234051344,200109871,EURJPY,60,0.159143,0.408000,0.259000,2.563734,1.627469,0.634804
234071605,200416125,EURJPY,240,0.294000,0.479000,0.519000,1.629252,1.765306,1.083507
234071643,200416139,EURJPY,240,0.294000,0.776000,0.656000,2.639456,2.231293,0.845361
