Ticket,Magic,Symbol,TF,OsRank,BestOpenShift,CsRank,BestCloseShift,RetOriginal,BestRetOpen,BestRetClose,RetDur25,RetDur50,RetDur100,RetTF1,RetTF2,RetTF3,MAE,MFE,TimeToMAE_s,TimeToMFE_s
204218562,223038149,GBPJPY,30,7.00000,-0.20000,2.00000,0.20000,3.35000,5.73300,3.86300,0.15000,0.50400,1.87300,0.30900,0.32900,-0.09500,0.35600,3.42600,8221.00000,235561.00000
204219060,800413945,GER40,240,10.00000,-0.20000,9.00000,-0.50000,-373.90000,-298.80000,-45.20000,-18.30000,-288.60000,-368.30000,,-29.70000,-18.40000,382.20000,47.30000,118254.00000,56034.00000
204219072,220418158,GBPJPY,240,6.00000,-0.30000,1.00000,0.00000,3.73500,6.19000,3.73500,0.41300,2.07400,3.15800,-0.17300,0.11100,0.02400,0.39200,4.29500,8210.00000,264650.00000
204219254,223022483,GBPJPY,30,11.00000,-0.50000,6.00000,-0.20000,-1.10000,0.26500,-0.18500,-0.25400,-1.64800,-2.98300,-0.26600,-0.30800,-0.06400,1.11600,0.10600,52751.00000,11.00000
204219261,223022483,GBPJPY,30,7.00000,-0.50000,1.00000,0.00000,1.94500,3.81600,1.94500,-0.01400,0.37900,0.89100,-0.17700,-0.01800,0.06000,0.75100,2.52900,70981.00000,159481.00000
204220112,20301733,EURJPY,30,9.00000,-0.40000,6.00000,-0.40000,-0.60000,-0.27100,-0.22300,-1.13000,-1.30600,0.14800,0.08600,0.12200,0.02300,0.61400,0.23900,14927.00000,2507.00000
204221157,120143281,GBPUSD,60,7.00000,0.40000,1.00000,0.00000,-0.00112,0.00194,-0.00112,0.00084,-0.00053,-0.00564,0.00068,-0.00143,-0.00001,0.01177,0.00333,284948.00000,45668.00000
204221612,221585147,GBPJPY,15,4.00000,-0.20000,6.00000,-0.40000,0.00000,0.56400,0.93900,1.13000,0.89100,-1.56000,-0.07700,0.05200,0.16900,0.15900,1.30800,1166.00000,22646.00000
204221807,223011130,GBPJPY,30,5.00000,-0.20000,8.00000,-0.50000,-1.99500,-1.01500,0.27000,0.20100,-0.10200,-2.05800,0.01600,-0.08600,-0.10600,2.11500,0.68500,106248.00000,18708.00000
204221824,120156886,GBPUSD,60,2.00000,0.10000,2.00000,-0.50000,0.00046,0.00111,0.00279,0.00124,0.00338,-0.00373,-0.00037,0.00036,0.00021,0.01012,0.00498,365391.00000,126111.00000
204222474,220111876,GBPJPY,60,8.00000,-0.50000,2.00000,0.40000,2.39000,4.68100,2.50700,-0.03400,0.13700,1.53800,0.33000,-0.17200,-0.24700,0.35500,2.48800,8221.00000,121321.00000
204223060,223071158,GBPJPY,30,6.00000,-0.40000,6.00000,0.30000,2.22900,4.38200,3.98500,0.48400,0.68500,1.99100,0.61500,0.53200,0.20900,0.14800,2.99900,93.00000,148293.00000
204223498,220156108,GBPJPY,60,6.00000,-0.30000,1.00000,0.00000,3.57100,6.18900,3.57100,0.33100,0.50400,1.73900,0.17700,-0.33600,-0.36600,0.53000,4.15700,7969.00000,264409.00000
204223847,223022108,GBPJPY,30,11.00000,-0.50000,6.00000,-0.10000,-0.70000,0.54400,-0.19300,-0.39200,-0.38000,-2.28500,-0.31800,-0.38900,-0.16100,0.72900,0.00400,44484.00000,24.00000
204224236,110112110,EURUSD,60,10.00000,-0.40000,11.00000,-0.40000,-0.00196,0.00237,-0.00001,-0.00019,-0.00068,-0.00037,0.00052,-0.00045,-0.00020,0.00196,0.00102,14320.00000,3220.00000
204224968,220175167,GBPJPY,60,6.00000,-0.40000,7.00000,-0.50000,-1.58700,-0.10700,0.06300,0.08400,-0.79000,-2.34700,0.08500,0.22400,0.17200,1.63100,0.45800,73340.00000,6380.00000
204225387,913016114,XAUUSD,30,10.00000,-0.50000,10.00000,-0.50000,-43.90000,-15.82000,-15.22000,-14.70000,-14.91000,,-5.06000,-6.47000,-13.41000,43.79000,1.65000,156119.00000,67199.00000
204225694,220159174,GBPJPY,60,7.00000,-0.30000,1.00000,0.00000,3.49700,6.22300,3.49700,0.67400,1.56300,2.02800,-0.10100,-0.52200,-0.41300,0.61300,4.07400,7500.00000,263940.00000
204229816,910142103,XAUUSD,60,11.00000,-0.20000,2.00000,-0.10000,-11.63000,16.34000,-3.37000,-8.56000,-16.48000,-16.47000,-3.16000,-10.41000,-8.37000,21.01000,4.11000,46089.00000,69009.00000
204230599,120112185,GBPUSD,60,11.00000,0.50000,7.00000,0.10000,-0.01119,-0.00665,-0.00260,-0.00001,-0.00062,-0.00600,0.00121,0.00054,0.00109,0.01259,0.00197,253148.00000,13928.00000
204232232,120176143,GBPUSD,60,11.00000,0.40000,1.00000,0.00000,-0.00264,0.00143,-0.00264,-0.00189,-0.00413,-0.00115,0.00107,0.00052,0.00124,0.01328,0.00182,253191.00000,13911.00000
204237389,203031880,EURJPY,30,11.00000,0.50000,2.00000,0.30000,-1.52400,0.12300,-1.49300,,,,-0.51600,-0.38700,-0.47300,1.97200,0.00000,11939.00000,
204243832,910143114,XAUUSD,60,8.00000,-0.10000,5.00000,-0.50000,-13.63000,-2.54000,15.85000,2.18000,-2.11000,-4.78000,-4.88000,6.21000,9.54000,13.21000,18.14000,152622.00000,76482.00000
204244819,110167100,EURUSD,60,11.00000,-0.50000,10.00000,-0.50000,-0.00300,-0.00136,-0.00116,-0.00306,-0.00212,-0.00239,-0.00274,-0.00266,-0.00307,0.00297,0.00000,1140.00000,
204251075,22012413,GBPJPY,60,7.00000,-0.50000,8.00000,0.20000,-0.50600,1.31100,2.18100,0.33700,0.03500,-0.13200,-0.02400,0.15800,0.19900,0.79200,1.74000,70633.00000,130393.00000
204252483,20301733,EURJPY,30,6.00000,-0.30000,2.00000,0.20000,2.40000,4.08200,3.15200,0.43000,0.37800,1.60200,-0.05200,-0.00500,-0.07700,0.16700,2.43500,2992.00000,223732.00000
204253163,22011095,GBPJPY,60,9.00000,-0.20000,11.00000,-0.40000,-0.86100,-0.26500,-0.26100,-0.47000,-0.60400,-1.50300,-0.20800,-0.21000,-0.15600,0.88100,0.03000,26501.00000,161.00000
204253179,120122468,GBPUSD,60,9.00000,-0.40000,6.00000,-0.10000,-0.00239,0.00381,0.00667,-0.00092,-0.00001,0.00210,0.00043,-0.00155,-0.00028,0.00453,0.00833,183008.00000,167468.00000
204254439,910436106,XAUUSD,240,9.00000,-0.50000,11.00000,-0.50000,-7.34000,6.17000,-3.34000,-5.66000,,,-7.73000,,,8.39000,3.49000,3090.00000,330.00000
204256419,200113126,EURJPY,60,10.00000,-0.50000,5.00000,0.50000,0.60000,1.18400,1.28200,0.01400,-0.30800,0.00100,-0.16800,-0.08500,-0.21000,0.44800,0.82800,14142.00000,53562.00000
204258635,910122169,XAUUSD,60,9.00000,-0.50000,7.00000,-0.50000,-13.75000,-5.73000,-5.48000,-20.23000,-20.89000,-41.64000,-7.85000,-14.37000,-14.46000,13.80000,2.54000,6310.00000,310.00000
204258646,12011595,GBPUSD,60,10.00000,-0.50000,7.00000,-0.50000,-0.00227,0.00016,-0.00087,-0.00328,-0.00227,-0.00182,-0.00270,-0.00190,-0.00339,0.00227,0.00058,2823.00000,243.00000
204258897,11012014,EURUSD,60,10.00000,-0.50000,11.00000,-0.40000,-0.00209,0.00152,-0.00039,-0.00118,-0.00071,-0.00088,-0.00109,-0.00050,-0.00160,0.00204,0.00066,11760.00000,1140.00000
204262428,11151429,EURUSD,15,11.00000,-0.10000,8.00000,0.50000,-0.00109,0.00402,0.00169,-0.00181,-0.00168,0.00078,-0.00143,-0.00134,-0.00161,0.00295,0.00249,11069.00000,77009.00000
204264249,111535115,EURUSD,15,10.00000,-0.40000,5.00000,-0.20000,-0.00007,0.00576,0.00306,-0.00033,-0.00059,0.00243,-0.00092,-0.00006,-0.00007,0.00199,0.00704,14320.00000,167320.00000
204267806,120100069,GBPUSD,60,5.00000,-0.10000,1.00000,0.00000,0.00600,0.01054,0.00600,-0.00115,0.00245,0.00036,-0.00086,0.00103,0.00025,0.00236,0.00622,161862.00000,192882.00000
204267829,91014861,XAUUSD,60,11.00000,-0.50000,6.00000,-0.50000,-13.24000,0.33000,-3.29000,-18.86000,-15.17000,-34.82000,-24.40000,-23.29000,-14.38000,13.69000,0.10000,1656.00000,36.00000
204271177,110112110,EURUSD,60,11.00000,0.10000,3.00000,-0.40000,-0.00180,-0.00072,-0.00108,-0.00542,-0.00712,,-0.00570,-0.00697,-0.00597,0.00221,0.00000,57.00000,
204275819,223030112,GBPJPY,30,11.00000,-0.50000,10.00000,-0.50000,-1.60500,-0.42600,-0.32500,-0.36500,-1.35500,,0.04500,-0.14800,-0.46000,1.61700,0.46900,54527.00000,1187.00000
204277154,91041141,XAUUSD,240,7.00000,-0.50000,6.00000,-0.30000,-18.40000,2.98000,4.57000,0.58000,-1.13000,0.58000,-3.74000,1.12000,1.62000,18.60000,14.57000,108100.00000,95560.00000
204280010,17011586,USDJPY,60,11.00000,-0.10000,6.00000,-0.40000,-1.20000,-0.27800,-0.71300,-1.15500,-1.82300,,-0.61800,-0.70400,-0.84600,1.21100,0.10100,48239.00000,119.00000
204281951,221575192,GBPJPY,15,11.00000,-0.50000,11.00000,0.40000,-2.25800,-1.20000,-0.11900,0.26400,,,-0.22800,-0.15800,-0.55600,2.12400,0.08200,18804.00000,204.00000
204283788,223022108,GBPJPY,30,9.00000,-0.50000,10.00000,-0.40000,-0.14200,2.05900,0.14900,-0.07800,,,0.17000,0.03000,0.01700,0.33800,0.43500,1162.00000,262.00000
204283907,221513194,GBPJPY,15,9.00000,-0.10000,2.00000,0.10000,1.51000,2.19600,1.67300,0.54800,1.75900,,-0.16500,-0.31300,-0.25300,0.86800,2.08600,68474.00000,78614.00000
204284035,810411336,US30,240,11.00000,-0.10000,1.00000,0.00000,-327.40000,315.80000,-327.40000,,,-182.20000,,,,634.20000,0.00000,981.00000,
204284155,221585147,GBPJPY,15,9.00000,-0.50000,11.00000,0.40000,-1.41000,-0.40200,1.08000,-1.03600,,,-0.06400,-0.13300,0.00800,1.69000,0.51600,25060.00000,6460.00000
204285875,22018200,GBPJPY,60,7.00000,0.40000,11.00000,-0.50000,-1.38000,-0.79500,-0.54900,-1.43400,-0.70000,0.20100,-0.40500,-0.54900,-0.82400,1.36600,0.02300,14348.00000,1088.00000
204286502,223011130,GBPJPY,30,9.00000,-0.50000,5.00000,-0.20000,0.76600,1.83300,0.99200,-0.58200,,,-0.18600,0.11500,0.02500,1.60200,1.35200,25495.00000,35635.00000
204287072,221518164,GBPJPY,15,11.00000,-0.50000,11.00000,0.40000,-1.79500,-0.86800,0.01000,0.72900,,,-0.13900,-0.15000,-0.41400,2.00400,0.20200,18950.00000,350.00000
204287277,220149150,GBPJPY,60,8.00000,-0.50000,5.00000,-0.20000,0.85200,1.91700,1.10000,0.91000,,,0.21700,0.48000,-0.02200,1.52000,1.43400,25563.00000,35703.00000
204287508,220198149,GBPJPY,60,6.00000,-0.40000,9.00000,0.20000,-0.02700,2.15700,0.23800,,,,0.36300,0.19800,0.01300,0.63600,0.56000,162.00000,1122.00000
204287763,220175167,GBPJPY,60,10.00000,-0.50000,10.00000,0.20000,-0.27100,1.98400,0.01600,,,,-0.12400,-0.28800,-0.11700,0.45700,0.31600,1058.00000,158.00000
204288038,220167120,GBPJPY,60,6.00000,-0.40000,9.00000,0.20000,-0.03600,2.15900,0.22700,,,,0.35200,0.18700,0.00200,0.64700,0.54900,160.00000,1120.00000
204288039,220154117,GBPJPY,60,6.00000,-0.50000,11.00000,0.50000,-1.38300,-0.78700,1.44000,0.86300,,,0.26400,0.51800,0.40800,1.27200,0.93400,26486.00000,7886.00000
204288040,220141135,GBPJPY,60,9.00000,-0.50000,5.00000,-0.20000,0.81300,1.90500,1.06300,-0.98200,,,0.20700,0.37600,-0.06800,1.55700,1.39700,25521.00000,35661.00000
204289172,220167120,GBPJPY,60,11.00000,0.50000,1.00000,0.00000,-2.37900,0.18300,-2.37900,,,,-0.54900,-1.85500,-2.43300,2.95100,0.00000,10138.00000,
204289176,220132119,GBPJPY,60,9.00000,-0.40000,10.00000,0.50000,-1.35100,-0.54900,0.59300,0.39000,,,-0.31300,-0.18000,-0.48600,1.29300,0.35200,19559.00000,1019.00000
204290463,220177157,GBPJPY,60,6.00000,-0.20000,11.00000,-0.30000,0.46400,2.11800,0.79100,0.46500,,,0.49600,0.55800,0.63300,0.26700,1.04000,51.00000,2871.00000
204290466,11151429,EURUSD,15,11.00000,-0.30000,6.00000,-0.50000,-0.00500,0.00000,-0.00300,-0.00678,,,-0.00230,-0.00306,-0.00528,0.00501,0.00000,2639.00000,
204290472,800422054,GER40,240,10.00000,-0.30000,6.00000,-0.10000,-11.90000,55.50000,88.60000,-239.00000,,,46.60000,-209.00000,,52.40000,106.10000,2835.00000,13095.00000
204290478,800422153,GER40,240,10.00000,-0.30000,6.00000,-0.10000,-11.90000,55.50000,88.60000,-222.00000,,,46.60000,-209.00000,,52.40000,106.10000,2835.00000,13095.00000
204290605,11151429,EURUSD,15,10.00000,-0.50000,11.00000,-0.30000,-0.00428,0.00085,-0.00108,-0.00072,,,0.00047,-0.00003,-0.00155,0.00605,0.00089,4875.00000,615.00000
204291468,11151224,EURUSD,15,11.00000,-0.50000,11.00000,-0.40000,-0.00500,-0.00094,-0.00174,,,,-0.00147,-0.00203,-0.00156,0.00680,0.00014,4433.00000,173.00000
204291945,111511114,EURUSD,15,11.00000,-0.30000,11.00000,-0.50000,-0.00800,-0.00348,-0.00373,,,,-0.00202,-0.00231,-0.00448,0.00805,0.00080,4462.00000,22.00000
204291949,111518105,EURUSD,15,11.00000,-0.40000,7.00000,-0.50000,-0.00400,0.00008,-0.00100,-0.00630,,,-0.00155,-0.00184,-0.00401,0.00399,0.00127,2325.00000,45.00000
204294719,220421159,GBPJPY,240,6.00000,-0.30000,8.00000,0.20000,0.16200,1.89600,0.43400,,,,0.26800,,,0.44700,0.74900,464.00000,1424.00000
204294720,22042161,GBPJPY,240,6.00000,-0.40000,9.00000,0.20000,-0.00200,2.15700,0.26300,,,,0.08900,,,0.61100,0.58500,162.00000,1122.00000
204294723,220428175,GBPJPY,240,6.00000,-0.30000,8.00000,0.20000,0.17500,1.90600,0.43700,,,,0.27100,,,0.44400,0.75200,464.00000,1424.00000
204294741,22042132,GBPJPY,240,6.00000,-0.40000,9.00000,0.20000,0.06700,2.15700,0.33200,,,,0.15800,,,0.54200,0.65400,169.00000,1129.00000
204294746,22043162,GBPJPY,240,6.00000,-0.40000,8.00000,0.20000,0.13700,2.15800,0.40100,,,,0.22700,,,0.47300,0.72300,171.00000,1131.00000
204294751,22045560,GBPJPY,240,6.00000,-0.40000,9.00000,0.20000,-0.00100,2.15700,0.26400,,,,0.09000,,,0.61000,0.58600,162.00000,1122.00000
204295808,91303683,XAUUSD,30,7.00000,-0.40000,2.00000,0.10000,8.22000,18.52000,8.56000,10.04000,21.40000,23.11000,8.84000,14.54000,16.45000,7.97000,10.72000,1110.00000,1650.00000
204296915,120112185,GBPUSD,60,8.00000,-0.30000,10.00000,-0.30000,0.00322,0.00930,0.00525,,,,-0.00223,0.00335,0.00481,0.00355,0.00548,3503.00000,10163.00000
204301918,91041141,XAUUSD,240,7.00000,0.50000,11.00000,-0.30000,-6.36000,-0.09000,-2.09000,-7.44000,,,-7.65000,,,7.51000,3.62000,1968.00000,168.00000
204304313,810411336,US30,240,9.00000,-0.50000,8.00000,-0.20000,-333.80000,74.40000,-84.20000,-303.20000,-364.20000,167.80000,-142.20000,-174.20000,-180.20000,548.20000,0.00000,75148.00000,
204304348,910142147,XAUUSD,60,6.00000,-0.10000,5.00000,0.30000,30.65000,47.60000,35.67000,21.75000,25.40000,31.43000,18.38000,17.90000,19.24000,10.99000,31.09000,845.00000,44105.00000
204305852,223012186,GBPJPY,30,9.00000,-0.20000,6.00000,-0.50000,0.44300,2.17300,1.50600,-0.05600,1.19100,0.56400,-0.05900,-0.06100,0.08200,0.22300,2.46100,23335.00000,88495.00000
204306316,221513194,GBPJPY,15,7.00000,-0.10000,2.00000,-0.10000,1.19000,2.75100,1.56100,0.57300,1.88400,0.02000,-0.15800,-0.07400,-0.17400,0.56800,2.44600,182364.00000,88464.00000
204306556,221585147,GBPJPY,15,9.00000,-0.20000,6.00000,-0.50000,0.51500,2.20600,1.47900,0.01600,1.17900,0.67000,-0.05000,-0.01800,-0.10000,0.18400,2.50000,23359.00000,88519.00000
204309625,221575192,GBPJPY,15,8.00000,-0.20000,9.00000,-0.40000,-0.25200,1.88400,0.86600,-0.17300,0.57700,-0.37200,-0.07300,-0.09500,-0.31500,0.78700,2.13700,142174.00000,82114.00000
204310781,221518164,GBPJPY,15,8.00000,-0.20000,9.00000,-0.40000,-0.30500,1.96500,0.80200,-0.12700,0.76500,-0.42100,-0.18000,-0.20300,-0.33000,0.85100,2.07300,142058.00000,81998.00000
204311031,120122468,GBPUSD,60,6.00000,-0.40000,6.00000,-0.50000,0.00162,0.00763,0.00378,0.00351,0.00172,,0.00038,0.00135,0.00132,0.00097,0.00489,1278.00000,72798.00000
204312938,220175167,GBPJPY,60,11.00000,-0.10000,7.00000,0.30000,-2.19500,-0.21100,-1.78900,-1.88900,-2.37400,-1.74600,-0.26100,-1.09300,-1.53500,2.72300,0.20100,61170.00000,1110.00000
204314350,220149150,GBPJPY,60,7.00000,-0.10000,9.00000,-0.40000,0.16900,1.43500,2.06300,0.50200,1.12600,-0.09900,0.00100,0.32400,-0.07900,0.39800,2.52600,148580.00000,88520.00000
204315523,223071158,GBPJPY,30,11.00000,0.50000,10.00000,-0.30000,-3.12500,-1.43500,-1.52000,-2.02800,-1.62500,-2.00200,0.11700,0.23400,0.15000,3.27100,0.31000,77974.00000,4774.00000
204316489,220198149,GBPJPY,60,7.00000,-0.50000,11.00000,0.20000,-0.90000,0.25200,1.19300,-0.06400,0.07700,-1.08700,0.44000,0.37000,0.03500,0.89600,0.68700,34183.00000,6823.00000
204317508,223023153,GBPJPY,30,6.00000,-0.30000,9.00000,-0.40000,0.25800,1.42400,2.13100,0.49100,0.88700,0.38900,0.11900,0.11200,0.24000,0.28700,2.63700,148617.00000,88557.00000
204317525,220163569,GBPJPY,60,6.00000,-0.10000,9.00000,-0.40000,0.34200,1.49300,2.20700,0.17300,1.32700,0.63700,0.16400,0.55800,0.27100,0.22900,2.72400,102.00000,88902.00000
204318338,220154117,GBPJPY,60,6.00000,-0.10000,11.00000,0.50000,0.91200,1.79800,2.35600,-0.31900,0.25300,1.71000,0.12600,0.21500,-0.07600,1.08400,3.29700,52822.00000,163702.00000
204318340,220141135,GBPJPY,60,6.00000,-0.10000,11.00000,-0.40000,0.10000,0.93600,1.61700,0.30100,1.44300,0.36100,0.33000,0.70300,0.42700,0.06400,2.88900,179.00000,88979.00000
204318343,91014861,XAUUSD,60,11.00000,-0.50000,6.00000,-0.50000,-13.24000,-2.71000,-4.99000,-7.12000,-5.03000,-7.74000,-4.80000,-5.01000,-5.60000,19.70000,0.00000,20997.00000,
204319060,220198149,GBPJPY,60,11.00000,-0.30000,6.00000,-0.50000,-0.90000,0.03000,-0.44800,-1.30700,-1.68700,-2.72300,-0.13100,-0.58600,-0.66500,0.93200,0.05900,18093.00000,2373.00000
204319722,220132119,GBPJPY,60,7.00000,-0.10000,9.00000,-0.40000,0.06800,1.45000,1.94300,-0.10700,0.98700,0.37300,-0.12500,0.21500,-0.13900,0.49900,2.42500,148442.00000,88382.00000
204320196,220167120,GBPJPY,60,10.00000,0.50000,3.00000,0.20000,-1.87100,1.05900,-1.58300,-1.73100,-2.94100,-1.57600,-0.02900,-0.48600,-0.59600,4.24300,0.13800,113792.00000,2912.00000
204320511,220177157,GBPJPY,60,7.00000,-0.30000,10.00000,0.30000,0.09100,0.67300,1.74500,0.87300,0.52000,0.10600,-0.39000,0.21300,0.27600,0.49000,1.24900,3947.00000,18527.00000
204321982,203031880,EURJPY,30,6.00000,-0.20000,9.00000,-0.40000,-0.13700,1.31700,0.90100,1.19000,0.63000,-0.35100,0.05500,-0.10800,-0.13100,0.52700,1.52800,142977.00000,83037.00000
204323316,800413945,GER40,240,10.00000,0.40000,8.00000,0.50000,-55.40000,154.30000,196.90000,,-123.00000,10.40000,-121.50000,-269.60000,-150.10000,296.10000,115.50000,29094.00000,177714.00000
204324730,220131160,GBPJPY,60,2.00000,-0.30000,2.00000,-0.10000,2.58100,2.71400,2.89500,1.30200,2.86600,1.26800,0.07400,0.11800,0.25400,0.11200,3.83500,2206.00000,106966.00000
204324748,220156108,GBPJPY,60,6.00000,-0.10000,11.00000,-0.40000,-0.00000,1.01200,1.49000,0.44200,0.85700,0.21500,0.18400,0.57800,0.29100,0.20900,2.74400,105.00000,88905.00000
204324749,220111876,GBPJPY,60,8.00000,-0.40000,2.00000,-0.10000,0.85900,2.86100,1.20900,-0.47700,0.88600,0.30700,-0.29000,-0.25700,-0.33000,0.84900,2.16500,176088.00000,82188.00000
204325667,120112185,GBPUSD,60,5.00000,0.40000,2.00000,-0.10000,0.00433,0.00518,0.00462,0.00051,-0.00226,0.00482,0.00040,-0.00102,-0.00084,0.00260,0.00835,75764.00000,109664.00000
204326364,221510100,GBPJPY,15,6.00000,-0.10000,9.00000,-0.40000,0.38200,1.49800,2.18000,1.16100,0.55600,0.51800,0.37200,0.34800,0.29600,0.19400,2.75900,105.00000,88905.00000
204326374,120156886,GBPUSD,60,7.00000,-0.50000,3.00000,-0.10000,0.00356,0.00552,0.00386,-0.00229,0.00394,,-0.00188,-0.00229,-0.00115,0.00327,0.00768,72991.00000,106891.00000
204326645,223011130,GBPJPY,30,6.00000,-0.20000,9.00000,-0.30000,0.10000,1.70400,1.60800,0.03900,1.39100,0.54600,0.13200,0.12500,0.25300,0.03400,2.65000,23397.00000,88557.00000
204327100,220118191,GBPJPY,60,7.00000,-0.10000,9.00000,-0.40000,0.11100,1.40700,2.03300,0.39900,1.06300,0.20900,-0.02900,0.29400,-0.10900,0.42800,2.49600,148579.00000,88519.00000
204327822,223022483,GBPJPY,30,8.00000,-0.50000,10.00000,-0.40000,-1.10000,0.10600,0.40800,-0.44600,-0.68000,-0.66700,0.02100,0.37000,0.34100,1.13100,1.36200,73942.00000,40522.00000
204334365,800422054,GER40,240,4.00000,-0.10000,6.00000,0.50000,55.10000,141.50000,190.20000,5.00000,58.70000,218.50000,,-10.00000,13.10000,32.50000,144.70000,27240.00000,69420.00000
204334414,800422153,GER40,240,4.00000,-0.10000,6.00000,0.50000,55.10000,141.50000,190.20000,1.10000,50.70000,187.40000,,-10.00000,13.10000,32.50000,144.70000,27240.00000,69420.00000
204336295,120143281,GBPUSD,60,10.00000,0.20000,3.00000,-0.20000,0.00275,0.01189,0.00484,-0.00526,-0.00418,0.00246,-0.00109,-0.00047,0.00054,0.00959,0.00601,45660.00000,218220.00000
204337421,810411336,US30,240,4.00000,-0.40000,5.00000,0.20000,601.60000,1009.10000,1167.50000,193.50000,602.50000,,0.50000,38.50000,90.50000,197.50000,1141.50000,54358.00000,587158.00000
204344904,113031321,EURUSD,30,11.00000,-0.10000,6.00000,-0.40000,-0.00650,-0.00219,-0.00062,-0.00086,-0.00117,-0.00698,-0.00200,-0.00158,-0.00087,0.00660,0.00021,110824.00000,7324.00000
204352381,91014861,XAUUSD,60,,,,,,,,18.89000,22.55000,23.38000,15.25000,20.53000,23.11000,,,,
204356100,910143114,XAUUSD,60,7.00000,-0.40000,1.00000,0.00000,21.97000,30.86000,21.97000,20.40000,,39.90000,15.56000,20.84000,23.42000,6.95000,22.42000,1110.00000,3810.00000
204361616,22042161,GBPJPY,240,11.00000,-0.10000,9.00000,-0.40000,-0.38300,0.58800,-0.04200,-0.33500,,,-0.25200,-0.07900,-0.36900,0.57600,0.22800,23316.00000,8736.00000
204361619,913065166,XAUUSD,30,11.00000,-0.50000,11.00000,-0.50000,-11.43000,-1.79000,-2.12000,19.07000,21.34000,30.94000,-2.01000,13.38000,7.17000,13.35000,0.00000,822.00000,
204361638,22045560,GBPJPY,240,11.00000,-0.10000,9.00000,-0.40000,-0.38200,0.58800,-0.04100,-0.28400,,,-0.25100,-0.07800,-0.36800,0.57500,0.22900,23316.00000,8736.00000
204361641,11151710,EURUSD,15,6.00000,-0.20000,6.00000,0.30000,0.00500,0.01015,0.00746,0.00271,0.00292,,-0.00007,-0.00016,0.00010,0.00058,0.00513,392.00000,304352.00000
204361645,910436106,XAUUSD,240,6.00000,-0.50000,3.00000,0.20000,35.00000,65.19000,36.89000,3.66000,11.31000,14.01000,8.03000,,19.06000,2.88000,35.80000,2755.00000,85195.00000
204361647,913073101,XAUUSD,30,6.00000,-0.40000,1.00000,0.00000,54.20000,70.67000,54.20000,23.32000,23.17000,,10.24000,15.94000,17.85000,6.57000,57.43000,1110.00000,102210.00000
204361651,120118644,GBPUSD,60,11.00000,-0.10000,11.00000,0.10000,-0.00360,-0.00112,-0.00227,-0.00634,-0.00720,-0.00757,-0.00428,-0.00882,-0.00701,0.00384,0.00000,51.00000,
204361653,120118644,GBPUSD,60,11.00000,-0.50000,10.00000,-0.50000,-0.00360,0.00212,-0.00180,-0.00323,-0.00382,0.00059,-0.00357,-0.00310,-0.00411,0.00351,0.00000,2574.00000,
204362990,120156886,GBPUSD,60,6.00000,0.50000,2.00000,-0.20000,-0.00775,0.00203,-0.00701,-0.00957,,-0.00862,0.00064,-0.00084,-0.00075,0.01096,0.00109,99714.00000,3834.00000
204379635,22011619,GBPJPY,60,2.00000,-0.50000,4.00000,-0.20000,0.15600,1.21700,1.64200,1.49300,,2.36200,0.21700,-0.27600,-0.12300,0.44600,2.52500,6793.00000,318313.00000
204379704,113034119,EURUSD,30,6.00000,-0.50000,4.00000,-0.30000,0.00141,0.00658,0.00248,0.00180,0.00215,,-0.00007,0.00038,0.00034,0.00034,0.00317,1026.00000,63426.00000
204381534,91041141,XAUUSD,240,8.00000,0.30000,3.00000,-0.10000,13.44000,18.64000,15.30000,3.57000,11.53000,,4.87000,15.32000,,5.80000,16.59000,9532.00000,28912.00000
204384448,120100069,GBPUSD,60,11.00000,-0.40000,6.00000,0.10000,0.00600,0.01660,0.01543,-0.00113,-0.00278,0.00129,-0.00132,0.00213,-0.00052,0.00372,0.00674,62719.00000,137179.00000
204386975,22042132,GBPJPY,240,11.00000,-0.40000,9.00000,-0.50000,-0.58600,0.43600,-0.28400,,,,-0.55000,-0.49200,,0.78100,0.02300,14720.00000,140.00000
204389695,910142147,XAUUSD,60,10.00000,-0.50000,1.00000,0.00000,13.61000,25.11000,13.61000,-2.68000,12.69000,,-5.47000,-5.01000,-1.24000,6.03000,16.91000,3412.00000,42292.00000
